species,island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,sex,diet,life_stage,health_metrics,year
Gentoo,Biscoe,39.8,15.0,186.0,3155.0,female,parental,chick,underweight,2021
Gentoo,Biscoe,39.0,18.0,170.0,3487.0,female,parental,chick,healthy,2021
Gentoo,Biscoe,32.5,20.0,182.0,3212.0,female,parental,chick,healthy,2021
Gentoo,Biscoe,38.1,16.4,166.0,3453.0,female,parental,chick,healthy,2021
Gentoo,Biscoe,34.1,13.5,188.0,3640.0,female,parental,chick,healthy,2021
Gentoo,Biscoe,31.9,15.6,168.0,3088.0,female,parental,chick,underweight,2021
Gentoo,Biscoe,43.6,16.3,186.0,3487.0,female,parental,chick,healthy,2021
Gentoo,Biscoe,38.2,14.0,181.0,3622.0,female,parental,chick,healthy,2021
Gentoo,Biscoe,26.6,18.0,190.0,3621.0,female,parental,chick,healthy,2021
Gentoo,Biscoe,34.4,18.5,178.0,4076.0,female,parental,chick,overweight,2021
Gentoo,Biscoe,32.4,15.6,188.0,3277.0,female,parental,chick,healthy,2021
Gentoo,Biscoe,33.9,18.7,182.0,3499.0,female,parental,chick,healthy,2021
Gentoo,Biscoe,37.6,15.2,184.0,4024.0,female,parental,chick,overweight,2021
Gentoo,Biscoe,36.5,14.3,162.0,3088.0,female,parental,chick,underweight,2021
Gentoo,Biscoe,42.2,14.9,174.0,2811.0,female,parental,chick,underweight,2021
Gentoo,Biscoe,41.1,15.3,178.0,3661.0,female,parental,chick,healthy,2021
Gentoo,Biscoe,28.9,18.6,194.0,3813.0,female,parental,chick,overweight,2021
Gentoo,Biscoe,34.5,18.1,184.0,2867.0,female,parental,chick,underweight,2021
Gentoo,Biscoe,27.5,15.8,180.0,4016.0,male,parental,chick,healthy,2021
Gentoo,Biscoe,26.6,21.7,187.0,4309.0,male,parental,chick,healthy,2021
Gentoo,Biscoe,46.5,15.1,198.0,4567.0,male,parental,chick,overweight,2021
Gentoo,Biscoe,42.3,22.6,186.0,4384.0,male,parental,chick,healthy,2021
Gentoo,Biscoe,41.8,17.1,196.0,4077.0,male,parental,chick,healthy,2021
Gentoo,Biscoe,35.8,17.3,214.0,4297.0,male,parental,chick,healthy,2021
Gentoo,Biscoe,45.6,16.6,215.0,3594.0,male,parental,chick,underweight,2021
Gentoo,Biscoe,41.6,17.8,188.0,4430.0,male,parental,chick,healthy,2021
Gentoo,Biscoe,42.8,18.6,204.0,4563.0,male,parental,chick,overweight,2021
Gentoo,Biscoe,54.0,16.5,197.0,4235.0,male,parental,chick,healthy,2021
Gentoo,Biscoe,27.5,17.7,205.0,4591.0,male,parental,chick,overweight,2021
Gentoo,Biscoe,38.8,16.2,202.0,3235.0,male,parental,chick,underweight,2021
Gentoo,Biscoe,38.4,18.4,205.0,4531.0,male,parental,chick,overweight,2021
Gentoo,Biscoe,35.5,18.9,194.0,4148.0,male,parental,chick,healthy,2021
Gentoo,Biscoe,50.2,16.8,241.0,4411.0,female,squid,juvenile,healthy,2021
Gentoo,Biscoe,43.2,24.2,201.0,5891.0,female,squid,adult,healthy,2021
Gentoo,Biscoe,46.0,16.3,194.0,4751.0,female,squid,juvenile,healthy,2021
Gentoo,Biscoe,46.8,24.8,248.0,7400.0,male,squid,adult,overweight,2021
Gentoo,Biscoe,43.2,18.4,225.0,5363.0,male,squid,juvenile,healthy,2021
Gentoo,Biscoe,51.0,18.8,237.0,6788.0,male,squid,adult,healthy,2021
Gentoo,Biscoe,51.6,22.9,248.0,6283.0,male,squid,adult,healthy,2021
Gentoo,Biscoe,45.6,21.9,256.0,6805.0,male,squid,adult,healthy,2021
Adelie,Biscoe,55.5,19.3,222.0,6257.0,female,fish,adult,overweight,2022
Adelie,Biscoe,54.3,16.2,236.0,5352.0,female,fish,adult,overweight,2022
Adelie,Biscoe,52.6,18.5,246.0,5419.0,female,fish,adult,overweight,2022
Adelie,Biscoe,49.7,18.1,205.0,4659.0,female,fish,juvenile,overweight,2022
Adelie,Biscoe,35.5,22.1,223.0,4766.0,female,fish,juvenile,overweight,2022
Adelie,Biscoe,66.9,20.7,252.0,5496.0,female,fish,adult,overweight,2022
Adelie,Biscoe,45.5,16.6,197.0,4629.0,female,fish,juvenile,overweight,2022
Adelie,Biscoe,60.0,15.7,194.0,4472.0,female,fish,juvenile,overweight,2022
Adelie,Biscoe,52.8,19.9,238.0,5756.0,female,fish,adult,overweight,2022
Adelie,Biscoe,51.9,17.3,241.0,5283.0,female,fish,adult,overweight,2022
Adelie,Biscoe,52.0,19.3,193.0,4568.0,female,fish,adult,healthy,2022
Adelie,Biscoe,40.6,17.6,202.0,5324.0,female,fish,juvenile,overweight,2022
Adelie,Biscoe,37.6,16.6,207.0,4597.0,female,fish,juvenile,overweight,2022
Adelie,Biscoe,38.7,20.9,230.0,6095.0,female,fish,adult,overweight,2022
Adelie,Biscoe,40.3,16.8,222.0,5088.0,female,fish,juvenile,overweight,2022
Adelie,Biscoe,56.3,16.1,211.0,4013.0,female,fish,juvenile,healthy,2022
Adelie,Biscoe,59.9,16.6,232.0,5641.0,male,fish,juvenile,overweight,2022
Adelie,Biscoe,43.5,17.1,232.0,6367.0,male,fish,adult,overweight,2022
Adelie,Biscoe,49.9,23.5,236.0,6618.0,male,fish,adult,overweight,2022
Adelie,Biscoe,59.3,22.4,232.0,6095.0,male,fish,adult,overweight,2022
Adelie,Biscoe,45.4,18.7,218.0,6276.0,male,fish,juvenile,overweight,2022
Adelie,Biscoe,50.6,17.4,183.0,5753.0,male,fish,juvenile,overweight,2022
Adelie,Biscoe,44.5,17.8,198.0,5954.0,male,fish,juvenile,overweight,2022
Adelie,Biscoe,54.6,20.2,238.0,7247.0,male,fish,adult,overweight,2022
Adelie,Biscoe,46.1,17.9,231.0,7075.0,male,fish,juvenile,overweight,2022
Adelie,Biscoe,60.8,15.3,248.0,6039.0,male,fish,juvenile,overweight,2022
Adelie,Biscoe,70.2,22.0,254.0,6157.0,male,fish,adult,overweight,2022
Adelie,Biscoe,49.4,17.8,224.0,6569.0,male,fish,juvenile,overweight,2022
Adelie,Biscoe,48.8,18.9,283.0,6820.0,male,fish,adult,overweight,2022
Adelie,Biscoe,70.6,21.2,244.0,5853.0,male,fish,adult,healthy,2022
Adelie,Biscoe,42.6,20.1,239.0,6561.0,male,fish,juvenile,overweight,2022
Adelie,Biscoe,38.7,20.9,201.0,4884.0,male,fish,juvenile,healthy,2022
Adelie,Biscoe,29.3,16.7,174.0,4124.0,female,krill,juvenile,healthy,2022
Adelie,Biscoe,23.5,17.3,210.0,3610.0,female,krill,juvenile,underweight,2022
Adelie,Biscoe,18.2,13.5,167.0,3489.0,female,krill,juvenile,underweight,2022
Adelie,Biscoe,26.2,19.8,180.0,3833.0,female,krill,juvenile,healthy,2022
Adelie,Biscoe,32.2,15.3,171.0,3944.0,female,krill,juvenile,healthy,2022
Adelie,Biscoe,31.1,20.2,205.0,5614.0,male,krill,adult,healthy,2022
Adelie,Biscoe,23.7,21.6,187.0,3665.0,female,krill,juvenile,underweight,2022
Adelie,Biscoe,27.4,13.7,203.0,2954.0,female,krill,juvenile,underweight,2022
Adelie,Biscoe,30.9,18.2,199.0,3834.0,female,krill,juvenile,healthy,2022
Adelie,Biscoe,26.9,18.4,199.0,4332.0,female,krill,adult,healthy,2022
Adelie,Biscoe,25.6,18.3,175.0,3259.0,female,krill,juvenile,underweight,2022
Adelie,Biscoe,29.3,20.9,200.0,4071.0,female,krill,adult,underweight,2022
Adelie,Biscoe,25.5,19.8,221.0,3989.0,female,krill,adult,underweight,2022
Adelie,Biscoe,32.9,19.2,195.0,4857.0,female,krill,adult,healthy,2022
Adelie,Biscoe,21.4,16.9,203.0,4366.0,female,krill,adult,healthy,2022
Adelie,Biscoe,21.4,15.0,165.0,3849.0,female,krill,juvenile,healthy,2022
Adelie,Biscoe,33.4,20.6,178.0,5401.0,female,krill,adult,overweight,2022
Adelie,Biscoe,29.3,17.3,189.0,4062.0,female,krill,adult,underweight,2022
Adelie,Biscoe,25.6,19.9,204.0,4066.0,female,krill,adult,underweight,2022
Adelie,Biscoe,26.9,19.6,178.0,3873.0,female,krill,juvenile,healthy,2022
Adelie,Biscoe,29.0,14.4,181.0,3659.0,female,krill,juvenile,underweight,2022
Adelie,Biscoe,25.7,19.6,181.0,4230.0,female,krill,juvenile,healthy,2022
Adelie,Biscoe,29.1,19.5,181.0,3589.0,female,krill,juvenile,underweight,2022
Adelie,Biscoe,30.1,19.7,210.0,3586.0,female,krill,adult,underweight,2022
Adelie,Biscoe,33.5,18.8,239.0,6313.0,male,krill,adult,overweight,2022
Adelie,Biscoe,21.1,17.4,199.0,4678.0,male,krill,juvenile,healthy,2022
Adelie,Biscoe,38.0,20.1,235.0,4941.0,male,krill,adult,underweight,2022
Adelie,Biscoe,28.4,15.3,184.0,4583.0,male,krill,juvenile,healthy,2022
Adelie,Biscoe,25.0,14.4,211.0,4440.0,male,krill,juvenile,underweight,2022
Adelie,Biscoe,21.3,18.8,182.0,4944.0,male,krill,juvenile,healthy,2022
Adelie,Biscoe,26.3,16.9,199.0,4747.0,male,krill,juvenile,healthy,2022
Adelie,Biscoe,23.9,22.6,225.0,5221.0,male,krill,adult,healthy,2022
Adelie,Biscoe,23.4,17.0,188.0,4934.0,male,krill,juvenile,healthy,2022
Adelie,Biscoe,30.1,17.0,181.0,4428.0,male,krill,juvenile,underweight,2022
Adelie,Biscoe,25.0,15.6,215.0,4910.0,male,krill,juvenile,healthy,2022
Adelie,Biscoe,27.8,17.6,223.0,4585.0,male,krill,juvenile,healthy,2022
Adelie,Biscoe,33.3,20.8,207.0,6317.0,male,krill,adult,overweight,2022
Adelie,Biscoe,30.0,18.0,220.0,4757.0,male,krill,juvenile,healthy,2022
Adelie,Biscoe,26.8,17.0,178.0,4439.0,male,krill,juvenile,underweight,2022
Adelie,Biscoe,35.8,19.8,236.0,5891.0,male,krill,adult,healthy,2022
Adelie,Biscoe,25.1,18.2,245.0,4503.0,male,krill,juvenile,healthy,2022
Adelie,Biscoe,28.9,22.2,238.0,5353.0,male,krill,adult,healthy,2022
Adelie,Biscoe,36.1,18.9,195.0,4648.0,male,krill,juvenile,healthy,2022
Adelie,Biscoe,30.2,17.4,217.0,5349.0,male,krill,juvenile,overweight,2022
Adelie,Biscoe,37.1,20.8,234.0,6286.0,male,krill,adult,overweight,2022
Adelie,Biscoe,25.6,19.2,219.0,5115.0,male,krill,adult,underweight,2022
Adelie,Biscoe,28.3,20.3,215.0,5128.0,male,krill,juvenile,overweight,2022
Adelie,Biscoe,37.3,16.9,208.0,3840.0,male,krill,juvenile,underweight,2022
Adelie,Biscoe,34.3,14.8,168.0,3238.0,female,parental,chick,overweight,2022
Adelie,Biscoe,20.2,18.1,149.0,3082.0,female,parental,chick,healthy,2022
Adelie,Biscoe,27.0,14.3,174.0,3010.0,female,parental,chick,healthy,2022
Adelie,Biscoe,33.6,15.9,180.0,2994.0,female,parental,chick,healthy,2022
Adelie,Biscoe,30.6,17.2,158.0,3179.0,female,parental,chick,healthy,2022
Adelie,Biscoe,29.1,16.3,168.0,2789.0,female,parental,chick,underweight,2022
Adelie,Biscoe,33.0,16.1,168.0,3010.0,female,parental,chick,healthy,2022
Adelie,Biscoe,25.8,14.0,175.0,3022.0,female,parental,chick,healthy,2022
Adelie,Biscoe,36.1,15.2,172.0,2751.0,female,parental,chick,underweight,2022
Adelie,Biscoe,28.9,15.9,161.0,2959.0,female,parental,chick,healthy,2022
Adelie,Biscoe,28.3,16.3,202.0,4091.0,male,parental,chick,overweight,2022
Adelie,Biscoe,32.4,15.4,178.0,3505.0,male,parental,chick,healthy,2022
Adelie,Biscoe,35.9,21.3,192.0,3503.0,male,parental,chick,healthy,2022
Adelie,Biscoe,31.1,13.8,184.0,3541.0,male,parental,chick,healthy,2022
Adelie,Biscoe,30.2,17.3,178.0,3343.0,male,parental,chick,underweight,2022
Adelie,Biscoe,34.9,14.9,185.0,3337.0,male,parental,chick,underweight,2022
Adelie,Biscoe,30.9,16.1,179.0,3774.0,male,parental,chick,healthy,2022
Adelie,Biscoe,37.7,13.9,193.0,3465.0,male,parental,chick,healthy,2022
Adelie,Biscoe,27.3,16.4,189.0,3654.0,male,parental,chick,healthy,2022
Adelie,Biscoe,40.7,16.3,199.0,3518.0,male,parental,chick,healthy,2022
Adelie,Biscoe,26.6,14.2,177.0,3554.0,male,parental,chick,healthy,2022
Adelie,Biscoe,35.6,13.5,187.0,3696.0,male,parental,chick,healthy,2022
Adelie,Biscoe,36.0,18.7,186.0,5225.0,female,squid,adult,overweight,2022
Adelie,Biscoe,48.0,17.3,207.0,5104.0,female,squid,adult,overweight,2022
Adelie,Biscoe,44.1,16.3,185.0,5373.0,male,squid,juvenile,overweight,2022
Adelie,Biscoe,38.9,23.0,196.0,5088.0,male,squid,juvenile,healthy,2022
Adelie,Biscoe,39.2,17.3,249.0,6175.0,male,squid,adult,overweight,2022
Adelie,Biscoe,43.7,23.2,213.0,5779.0,male,squid,adult,healthy,2022
Adelie,Dream,54.7,17.8,229.0,5898.0,female,fish,adult,overweight,2022
Adelie,Dream,50.7,17.6,213.0,4834.0,female,fish,juvenile,overweight,2022
Adelie,Dream,49.4,17.1,234.0,4092.0,female,fish,juvenile,healthy,2022
Adelie,Dream,48.6,16.2,236.0,5271.0,female,fish,adult,overweight,2022
Adelie,Dream,51.0,18.5,198.0,5005.0,female,fish,juvenile,overweight,2022
Adelie,Dream,43.5,17.9,206.0,4707.0,female,fish,juvenile,overweight,2022
Adelie,Dream,45.3,19.9,236.0,5594.0,male,fish,juvenile,overweight,2022
Adelie,Dream,60.6,21.1,246.0,6430.0,male,fish,adult,overweight,2022
Adelie,Dream,56.3,22.2,256.0,6657.0,male,fish,adult,overweight,2022
Adelie,Dream,65.1,17.8,262.0,6845.0,male,fish,adult,overweight,2022
Adelie,Dream,24.2,18.4,195.0,4501.0,female,krill,adult,healthy,2022
Adelie,Dream,26.5,18.2,228.0,5079.0,male,krill,adult,underweight,2022
Adelie,Dream,30.3,21.0,266.0,5326.0,male,krill,adult,healthy,2022
Adelie,Dream,22.7,18.4,169.0,3891.0,female,krill,juvenile,healthy,2022
Adelie,Dream,23.9,15.7,178.0,3493.0,female,krill,juvenile,underweight,2022
Adelie,Dream,23.6,18.0,190.0,3761.0,female,krill,juvenile,healthy,2022
Adelie,Dream,32.1,16.8,173.0,4610.0,female,krill,juvenile,overweight,2022
Adelie,Dream,29.1,20.2,213.0,4845.0,female,krill,adult,healthy,2022
Adelie,Dream,22.9,17.0,195.0,3937.0,female,krill,juvenile,healthy,2022
Adelie,Dream,24.4,14.5,171.0,3681.0,female,krill,juvenile,underweight,2022
Adelie,Dream,20.8,13.8,183.0,3927.0,female,krill,juvenile,healthy,2022
Adelie,Dream,23.7,14.3,181.0,4378.0,female,krill,juvenile,overweight,2022
Adelie,Dream,18.9,14.8,176.0,3531.0,female,krill,juvenile,underweight,2022
Adelie,Dream,21.3,17.9,179.0,3859.0,female,krill,juvenile,healthy,2022
Adelie,Dream,19.3,18.9,169.0,4204.0,female,krill,juvenile,healthy,2022
Adelie,Dream,24.2,16.4,184.0,3920.0,female,krill,juvenile,healthy,2022
Adelie,Dream,28.8,17.2,196.0,4052.0,female,krill,adult,underweight,2022
Adelie,Dream,20.0,17.1,188.0,3748.0,female,krill,juvenile,healthy,2022
Adelie,Dream,27.3,13.1,154.0,3674.0,female,krill,juvenile,underweight,2022
Adelie,Dream,28.5,18.2,168.0,3619.0,female,krill,juvenile,underweight,2022
Adelie,Dream,24.5,16.9,198.0,3388.0,female,krill,juvenile,underweight,2022
Adelie,Dream,29.6,17.1,178.0,3452.0,female,krill,juvenile,underweight,2022
Adelie,Dream,23.2,15.9,198.0,4041.0,female,krill,juvenile,healthy,2022
Adelie,Dream,34.2,17.8,186.0,3813.0,female,krill,adult,underweight,2022
Adelie,Dream,25.5,15.7,185.0,4346.0,female,krill,adult,healthy,2022
Adelie,Dream,34.0,18.7,186.0,4215.0,female,krill,juvenile,healthy,2022
Adelie,Dream,35.9,14.5,166.0,4216.0,female,krill,juvenile,healthy,2022
Adelie,Dream,22.2,15.6,172.0,3935.0,female,krill,juvenile,healthy,2022
Adelie,Dream,26.3,15.1,196.0,3395.0,female,krill,juvenile,underweight,2022
Adelie,Dream,17.4,18.7,176.0,3934.0,female,krill,juvenile,healthy,2022
Adelie,Dream,21.9,15.8,187.0,3609.0,female,krill,juvenile,underweight,2022
Adelie,Dream,27.0,18.9,190.0,4406.0,female,krill,juvenile,overweight,2022
Adelie,Dream,25.9,20.2,218.0,4955.0,female,krill,adult,healthy,2022
Adelie,Dream,32.2,17.1,198.0,3541.0,female,krill,adult,underweight,2022
Adelie,Dream,31.8,18.8,190.0,4927.0,female,krill,adult,healthy,2022
Adelie,Dream,28.2,13.6,192.0,4120.0,female,krill,juvenile,healthy,2022
Adelie,Dream,21.8,17.8,204.0,3845.0,female,krill,juvenile,healthy,2022
Adelie,Dream,25.1,15.7,177.0,3709.0,female,krill,juvenile,healthy,2022
Adelie,Dream,24.0,14.9,169.0,4334.0,female,krill,juvenile,overweight,2022
Adelie,Dream,24.1,16.5,190.0,3725.0,female,krill,juvenile,healthy,2022
Adelie,Dream,25.7,16.9,175.0,4665.0,male,krill,juvenile,healthy,2022
Adelie,Dream,20.4,22.1,196.0,4589.0,male,krill,juvenile,healthy,2022
Adelie,Dream,35.7,17.7,236.0,5166.0,male,krill,adult,healthy,2022
Adelie,Dream,32.6,19.6,233.0,3655.0,male,krill,adult,underweight,2022
Adelie,Dream,29.5,17.1,185.0,5019.0,male,krill,juvenile,healthy,2022
Adelie,Dream,24.1,17.2,210.0,4488.0,male,krill,juvenile,underweight,2022
Adelie,Dream,29.9,14.9,183.0,5148.0,male,krill,juvenile,overweight,2022
Adelie,Dream,21.0,17.5,211.0,4703.0,male,krill,juvenile,healthy,2022
Adelie,Dream,25.7,17.3,184.0,4887.0,male,krill,juvenile,healthy,2022
Adelie,Dream,35.4,16.9,243.0,4895.0,male,krill,adult,underweight,2022
Adelie,Dream,26.7,16.4,186.0,4040.0,male,krill,juvenile,underweight,2022
Adelie,Dream,31.3,15.9,190.0,4794.0,male,krill,juvenile,healthy,2022
Adelie,Dream,26.6,15.8,196.0,4965.0,male,krill,juvenile,healthy,2022
Adelie,Dream,30.9,14.9,209.0,4869.0,male,krill,juvenile,healthy,2022
Adelie,Dream,25.3,16.9,199.0,4097.0,male,krill,juvenile,underweight,2022
Adelie,Dream,30.8,20.4,235.0,5529.0,male,krill,adult,healthy,2022
Adelie,Dream,28.5,17.2,190.0,4787.0,male,krill,juvenile,healthy,2022
Adelie,Dream,23.4,18.7,175.0,4030.0,male,krill,juvenile,underweight,2022
Adelie,Dream,29.5,18.9,233.0,5214.0,male,krill,adult,healthy,2022
Adelie,Dream,29.6,19.5,241.0,4671.0,male,krill,juvenile,healthy,2022
Adelie,Dream,27.5,20.1,194.0,4656.0,male,krill,juvenile,healthy,2022
Adelie,Dream,21.1,16.3,212.0,4859.0,male,krill,juvenile,healthy,2022
Adelie,Dream,28.6,19.1,200.0,5164.0,male,krill,adult,healthy,2022
Adelie,Dream,24.4,18.0,198.0,4506.0,male,krill,juvenile,healthy,2022
Adelie,Dream,28.8,14.5,160.0,2995.0,female,parental,chick,healthy,2022
Adelie,Dream,37.0,14.4,164.0,2787.0,female,parental,chick,underweight,2022
Adelie,Dream,35.6,19.3,166.0,3187.0,female,parental,chick,healthy,2022
Adelie,Dream,26.1,16.8,182.0,3366.0,female,parental,chick,overweight,2022
Adelie,Dream,33.3,16.3,165.0,2970.0,female,parental,chick,healthy,2022
Adelie,Dream,34.9,16.9,171.0,2969.0,female,parental,chick,healthy,2022
Adelie,Dream,30.4,14.3,163.0,3206.0,female,parental,chick,overweight,2022
Adelie,Dream,27.8,12.5,179.0,3114.0,female,parental,chick,healthy,2022
Adelie,Dream,24.5,10.7,181.0,2986.0,female,parental,chick,healthy,2022
Adelie,Dream,29.6,17.0,195.0,3813.0,male,parental,chick,overweight,2022
Adelie,Dream,37.9,14.1,178.0,3405.0,male,parental,chick,healthy,2022
Adelie,Dream,36.3,14.0,195.0,3924.0,male,parental,chick,overweight,2022
Adelie,Dream,34.5,14.7,195.0,3539.0,male,parental,chick,healthy,2022
Adelie,Dream,31.2,18.0,184.0,3661.0,male,parental,chick,healthy,2022
Adelie,Dream,33.9,18.8,176.0,3630.0,male,parental,chick,healthy,2022
Adelie,Dream,31.7,16.6,174.0,3230.0,male,parental,chick,underweight,2022
Adelie,Dream,30.6,10.9,179.0,3905.0,male,parental,chick,overweight,2022
Adelie,Dream,30.9,15.9,187.0,3437.0,male,parental,chick,healthy,2022
Adelie,Dream,35.7,15.2,182.0,3683.0,male,parental,chick,healthy,2022
Adelie,Dream,34.8,13.8,192.0,3328.0,male,parental,chick,underweight,2022
Adelie,Dream,33.2,10.1,187.0,3221.0,male,parental,chick,underweight,2022
Adelie,Dream,25.0,12.7,197.0,3950.0,male,parental,chick,overweight,2022
Adelie,Dream,47.1,15.1,183.0,3804.0,male,parental,chick,overweight,2022
Adelie,Dream,26.8,17.4,181.0,3875.0,female,squid,juvenile,healthy,2022
Adelie,Dream,47.6,20.7,215.0,5095.0,male,squid,juvenile,healthy,2022
Adelie,Dream,44.9,22.5,229.0,5499.0,male,squid,adult,healthy,2022
Adelie,Torgensen,51.7,18.4,219.0,6059.0,female,fish,adult,overweight,2022
Adelie,Torgensen,46.3,18.0,211.0,5085.0,female,fish,juvenile,overweight,2022
Adelie,Torgensen,57.4,19.1,190.0,5200.0,female,fish,juvenile,overweight,2022
Adelie,Torgensen,56.9,18.2,232.0,5683.0,female,fish,adult,overweight,2022
Adelie,Torgensen,51.1,17.1,184.0,5761.0,female,fish,juvenile,overweight,2022
Adelie,Torgensen,49.6,17.5,239.0,5813.0,female,fish,adult,overweight,2022
Adelie,Torgensen,53.7,20.7,225.0,6350.0,female,fish,adult,overweight,2022
Adelie,Torgensen,41.5,18.0,206.0,4650.0,female,fish,juvenile,overweight,2022
Adelie,Torgensen,62.5,14.5,206.0,4664.0,female,fish,juvenile,overweight,2022
Adelie,Torgensen,52.4,19.7,241.0,4372.0,female,fish,adult,healthy,2022
Adelie,Torgensen,45.0,16.6,219.0,4514.0,female,fish,juvenile,overweight,2022
Adelie,Torgensen,51.7,20.1,288.0,6295.0,male,fish,adult,overweight,2022
Adelie,Torgensen,50.5,22.6,225.0,6213.0,male,fish,adult,overweight,2022
Adelie,Torgensen,49.6,24.4,263.0,7293.0,male,fish,adult,overweight,2022
Adelie,Torgensen,50.9,17.3,232.0,5207.0,male,fish,juvenile,overweight,2022
Adelie,Torgensen,58.7,18.8,220.0,5745.0,male,fish,juvenile,overweight,2022
Adelie,Torgensen,58.3,20.6,241.0,6846.0,male,fish,adult,overweight,2022
Adelie,Torgensen,53.1,18.8,244.0,7399.0,male,fish,adult,overweight,2022
Adelie,Torgensen,66.9,19.5,231.0,6694.0,male,fish,adult,overweight,2022
Adelie,Torgensen,54.9,16.3,237.0,5912.0,male,fish,juvenile,overweight,2022
Adelie,Torgensen,63.0,20.4,259.0,6251.0,male,fish,adult,overweight,2022
Adelie,Torgensen,24.6,19.7,175.0,3984.0,female,krill,juvenile,healthy,2022
Adelie,Torgensen,34.7,18.0,217.0,6006.0,male,krill,adult,overweight,2022
Adelie,Torgensen,25.1,19.5,213.0,4593.0,male,krill,adult,underweight,2022
Adelie,Torgensen,27.2,12.9,205.0,4919.0,male,krill,juvenile,healthy,2022
Adelie,Torgensen,29.3,17.1,210.0,4067.0,female,krill,juvenile,healthy,2022
Adelie,Torgensen,26.7,12.8,193.0,3428.0,female,krill,juvenile,underweight,2022
Adelie,Torgensen,20.9,17.2,192.0,4119.0,female,krill,juvenile,healthy,2022
Adelie,Torgensen,38.4,18.4,196.0,3696.0,female,krill,adult,underweight,2022
Adelie,Torgensen,20.2,14.0,175.0,3358.0,female,krill,juvenile,underweight,2022
Adelie,Torgensen,19.6,18.5,156.0,4119.0,female,krill,juvenile,healthy,2022
Adelie,Torgensen,33.1,20.0,161.0,3310.0,female,krill,juvenile,underweight,2022
Adelie,Torgensen,23.6,22.8,203.0,4250.0,female,krill,adult,healthy,2022
Adelie,Torgensen,29.9,17.7,176.0,3436.0,female,krill,juvenile,underweight,2022
Adelie,Torgensen,24.2,17.0,175.0,4015.0,female,krill,juvenile,healthy,2022
Adelie,Torgensen,21.0,20.5,187.0,3347.0,female,krill,juvenile,underweight,2022
Adelie,Torgensen,27.0,19.5,167.0,4734.0,female,krill,adult,healthy,2022
Adelie,Torgensen,32.9,16.3,161.0,4144.0,female,krill,juvenile,healthy,2022
Adelie,Torgensen,31.8,15.7,164.0,4397.0,female,krill,juvenile,overweight,2022
Adelie,Torgensen,29.2,18.7,190.0,4387.0,male,krill,juvenile,underweight,2022
Adelie,Torgensen,25.6,20.0,190.0,4294.0,male,krill,juvenile,underweight,2022
Adelie,Torgensen,34.2,16.1,200.0,4952.0,male,krill,juvenile,healthy,2022
Adelie,Torgensen,25.8,21.5,206.0,4475.0,male,krill,juvenile,underweight,2022
Adelie,Torgensen,28.4,15.8,189.0,4808.0,male,krill,juvenile,healthy,2022
Adelie,Torgensen,26.4,16.7,201.0,4644.0,male,krill,juvenile,healthy,2022
Adelie,Torgensen,24.1,19.1,203.0,4542.0,male,krill,juvenile,healthy,2022
Adelie,Torgensen,30.3,17.5,197.0,5068.0,male,krill,juvenile,healthy,2022
Adelie,Torgensen,23.7,19.4,201.0,4917.0,male,krill,juvenile,healthy,2022
Adelie,Torgensen,28.0,17.8,195.0,4267.0,male,krill,juvenile,underweight,2022
Adelie,Torgensen,30.5,19.2,220.0,5330.0,male,krill,adult,healthy,2022
Adelie,Torgensen,32.0,14.6,167.0,2998.0,female,parental,chick,healthy,2022
Adelie,Torgensen,36.1,14.2,170.0,2871.0,female,parental,chick,healthy,2022
Adelie,Torgensen,30.6,14.6,161.0,2837.0,female,parental,chick,healthy,2022
Adelie,Torgensen,32.0,11.7,178.0,2988.0,female,parental,chick,healthy,2022
Adelie,Torgensen,35.9,12.4,172.0,2933.0,female,parental,chick,healthy,2022
Adelie,Torgensen,26.1,14.6,183.0,2867.0,female,parental,chick,healthy,2022
Adelie,Torgensen,34.0,18.0,174.0,2809.0,female,parental,chick,healthy,2022
Adelie,Torgensen,23.0,16.5,187.0,3285.0,female,parental,chick,overweight,2022
